title,authors,url,session,abstract_takeaway
T 2 PO: Uncertainty-Guided Exploration Control for Stable Multi-Turn Agentic Reinforcement Learning,Haixin Wang; Hejie Cui; Chenwei Zhang; Xin Liu; Shuowei Jin; Shijie Geng; Xinyang Zhang; Nasser Zalmout; Zhenyu Shi; Yizhou Sun,https://icml.cc/virtual/2026/poster/63090,Poster Session 6,"Focuses on uncertainty-guided exploration, exploration control, control stable, stable multi-turn, and multi-turn agentic."
Tackling Length Inflation Without Trade-offs: Group Relative Reward Rescaling for Reinforcement Learning,Zichao Li; Jie Lou; Fangchen Dong; Zhiyuan Fan; Mengjie Ren; Hongyu Lin; Xianpei Han; Debing Zhang; Le Sun; Yaojie Lu; XingYu,https://icml.cc/virtual/2026/poster/61369,Poster Session 1,"Focuses on length inflation, group relative, relative reward, reward rescaling, and tackling length."
Tailoring the Training: Difficulty-Aware Learning Strategy Allocation for Large Language Models,Xiaoling Zhou; Shuaiyu Zhou; Zhemg Lee; Tao Chen; Xirui Li; Peng Chen; Jie Jiang; Wei Ye; Shikun Zhang,https://icml.cc/virtual/2026/poster/66160,Poster Session 5,"Focuses on strategy allocation, difficulty-aware strategy, tailoring training, training difficulty-aware, and allocation large."
TAMPO: Task- and Model-Aware Automatic Prompt Optimization for Robust and Controllable Auto-Routing in LLM-based Systems,Yuejun Jiao; Jun Xia; Yanxin Yang; Yonghao Yang; Hao Shen; Mingsong Chen,https://icml.cc/virtual/2026/poster/60835,Poster Session 8,"Focuses on llm-based systems, task- model-aware, automatic prompt, prompt optimization, and robust controllable."
Target-Oriented Pretraining Data Selection via Neuron-Activated Graph,Zijun Wang; Haoqin Tu; Weidong Zhou; Yiyang Zhou; Xiaohuan Zhou; Bingni Zhang; Weiguo Feng; Taifeng Wang; Cihang Xie; Fengze Liu,https://icml.cc/virtual/2026/poster/64888,Poster Session 5,"Focuses on target-oriented pretraining, pretraining selection, target pretraining, euron- ctivated, and ctivated raph."
Task-and-Model-Aware Fractal-Consistency for Efficient LLM Reasoning,Ziqiu Luo; Jianmin Liu; Yukai Miao; Li Chen; Dan Li,https://icml.cc/virtual/2026/poster/60626,Poster Session 8,"Focuses on stopping criteria, task-and-model-aware fractal-consistency, output consistency, correct answers, and fractal-consistency llm."
Task-Awareness Improves LLM Generations and Uncertainty,Tim Tomov; Dominik Fuchsgruber; Stephan Günnemann,https://icml.cc/virtual/2026/poster/63120,Poster Session 8,"Focuses on latent structure, bayes-optimal responses, task-awareness llm, llm generations, and generations uncertainty."
TeamTR: Trust-Region Fine-Tuning for Multi-Agent LLM Coordination,Yi Xie; Siao Liu; Falong FAN; Yuanqi Yao; Siyang Cao; Yue Zhao; Bo Liu,https://icml.cc/virtual/2026/poster/64955,Poster Session 1,"Focuses on teamtr trust-region, trust-region fine-tuning, multi-agent llm, fine-tuning multi-agent, and llm coordination."
Test-Time Detoxification without Training or Learning Anything,Baturay Saglam; Dionysios Kalogerias,https://icml.cc/virtual/2026/poster/62648,Poster Session 4,"Focuses on input embeddings, test-time detoxification, detoxification training, training anything, and anything large."
TextResNet: Decoupling and Routing Optimization Signals in Compound AI Systems via Deep Residual Tuning,Suizhi Huang; Mei Li; Han Yu; Xiaoxiao Li,https://icml.cc/virtual/2026/poster/61329,Poster Session 1,"Focuses on compound systems, textresnet decoupling, decoupling routing, routing optimization, and optimization signals."
TG-RAG: A Retrieval-Augmented Framework for Reasoning Guidance in Specialized Domains,Liang Su; Mingyang Zhang; Yun Xiong; Tengfei LIU; Siwei Zhang; Xi Chen; Li Sun,https://icml.cc/virtual/2026/poster/63556,Poster Session 3,"Focuses on specialized domains, tg-rag retrieval-augmented, retrieval-augmented reasoning, reasoning guidance, and guidance specialized."
The Deterministic Horizon: When Extended Reasoning Fails and Tool Delegation Becomes Necessary,Dongxin Guo; Jikun Wu; Siu Ming Yiu,https://icml.cc/virtual/2026/poster/62278,Poster Session 6,"Focuses on deterministic horizon, tool delegation, delegation becomes, becomes necessary, and horizon extended."
The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,Zanlin Ni; Shenzhi Wang; Yang Yue; Tianyu Yu; Weilin Zhao; Yeguo Hua; Tianyi Chen; Jun Song; YuCheng; Bo Zheng; Gao Huang,https://icml.cc/virtual/2026/poster/61998,Poster Session 4,"Focuses on arbitrary order, reasoning potential, flexibility trap, trap rethinking, and rethinking value."
The Geometric Reasoner: Manifold-Informed Latent Foresight Search for Long-Context Reasoning,Ren Zhuang; Ben Wang; Shuifa Sun,https://icml.cc/virtual/2026/poster/61787,Poster Session 7,"Focuses on geometric reasoner, manifold-informed latent, latent foresight, foresight search, and reasoner manifold-informed."
The Labyrinth and the Thread: Rethinking Regularizations in Sequential Knowledge Editing for Large Language Models,Zheng Wang; Kaixuan Zhang; Wanfang Chen; Jingwen Zhang; Xiaonan Lu,https://icml.cc/virtual/2026/poster/65310,Poster Session 2,"Focuses on sequential editing, labyrinth thread, thread rethinking, rethinking regularizations, and regularizations sequential."
The Quality-Utility Paradox: Why High-Reward Data Impairs Small Model Reasoning,Haolong Qian; Xianliang Yang; Ma yinuo; Lirong Che; Feng Lu; Ye Guo; Lei Song; Jiang Bian; Chun Yuan,https://icml.cc/virtual/2026/poster/63181,Poster Session 5,"Focuses on quality-utility paradox, reward scores, native syntax, paradox high-reward, and high-reward impairs."
The Truth Lies Somewhere in the Middle (of the Generated Tokens),Sophie Wang; Phillip Isola; Brian Cheung,https://icml.cc/virtual/2026/poster/63872,Poster Session 6,"Focuses on generated tokens, truth lies, lies somewhere, somewhere middle, and middle generated."
The Truth Stays in the Family: Enhancing Contextual Truthfulness via Inherited Heads in Model Lineages,Miso Choi; Seonga Choi; Mincheol Kwon; Woosung Joung; Jinkyu Kim; Jungbeom Lee,https://icml.cc/virtual/2026/poster/60985,Poster Session 7,"Focuses on base llms, truth scores, truth stays, stays family, and family enhancing."
The Unlearnability Phenomenon in RLVR for Language Models,Yulin Chen; He He; Chen Zhao,https://icml.cc/virtual/2026/poster/64909,Poster Session 4,"Focuses on gradient similarity, unlearnability phenomenon, phenomenon rlvr, rlvr language, and language reinforcement."
"Think Deep, Not Just Long: Measuring LLM Reasoning Effort via Deep-Thinking Tokens",Wei-Lin Chen; Liqian Peng; Tian Tan; Chao Zhao; Jianhang Chen; Hakurei Reimu; Alec Go; Yu Meng,https://icml.cc/virtual/2026/poster/64256,Poster Session 7,"Focuses on deep-thinking tokens, think just, just long, long measuring, and measuring llm."
Think Fast and Slow: Step-Level Cognitive Depth Adaptation for LLM Agents,Ruihan Yang; Fanghua Ye; Xiang Wei; Ruoqing Zhao; Kang Luo; Xinbo Xu; Bo Zhao; Ruotian Ma; Shanyi Wang; Zhaopeng Tu; Xiaolong Li; Deqing Yang; Liefeng Bo,https://icml.cc/virtual/2026/poster/63105,Poster Session 6,"Focuses on cognitive depth, strategic planning, think fast, fast slow, and slow step-level."
Thinking in Latent Space: Progressive Multimodal Simplification for Visual Reasoning,Yuesen Tang; Yiming Yang; Tengfei Bao; Yu Tong,https://icml.cc/virtual/2026/poster/66264,Poster Session 5,"Focuses on visual reasoning, explicit textual, reasoning ldpvr, multimodal reasoning, and textual states."
ThreadWeaver: Adaptive Threading for Efficient Parallel Reasoning in Language Models,Long (Tony) Lian; Sida Wang; Felix Juefei-Xu; Tsu-Jui Fu; Xiuyu Li; Adam Yala; Trevor Darrell; Alane Suhr; Yuandong Tian; Xi Lin,https://icml.cc/virtual/2026/poster/65330,Poster Session 7,"Focuses on parallel reasoning, threadweaver adaptive, sequential reasoning, adaptive threading, and threading parallel."
TileQ: Efficient Low-Rank Quantization of Mixture-of-Experts with 2D Tiling,Hongyaoxing Gu; Xinzhe Chen; LIJUAN HU; Liu fangfang,https://icml.cc/virtual/2026/poster/64016,Poster Session 7,"Focuses on low-rank quantization, inference latency, tileq low-rank, quantization mixture-of-experts, and mixture-of-experts tiling."
TimeSpot: Benchmarking Geo-Temporal Understanding in Vision–Language Models in Real-World Settings,Azmine Toushik Wasi; Shahriyar Zaman Ridoy; Koushik Tonmoy; Kinga Tshering; S. Hasan; Wahid Faisal; Tasnim Mohiuddin; Md Rizwan Parvez,https://icml.cc/virtual/2026/poster/63403,Poster Session 3,"Focuses on geo-temporal understanding, physically grounded, vision language, real-world geo-temporal, and geo-temporal reasoning."
TodoEvolve: Learning to Architect Agent Planning Systems,Jiaxi Liu; Yanzuo Jiang; Guibin Zhang; Zihan Zhang; Heng Chang; Zhenfei Yin; Qibing Ren; Junchi Yan,https://icml.cc/virtual/2026/poster/64136,Poster Session 4,"Focuses on planning systems, todoevolve architect, architect agent, agent planning, and systems planning."
TokenDrop: Token-Level Importance-Aware Backward Propagation Skipping for Efficient LLM Fine-Tuning,Beomseok Kim; Sol Namkung; Dongsuk Jeon,https://icml.cc/virtual/2026/poster/65486,Poster Session 6,"Focuses on tokendrop token-level, token-level importance-aware, llm fine-tuning, token selection, and importance-aware backward."
TokenRatio: Principled Token-Level Preference Optimization via Ratio Matching,Truong Nguyen; Tien-Phat Nguyen; Linh Van; Duy Nguyen; Khoa Doan; Trung Le,https://icml.cc/virtual/2026/poster/66637,,"Focuses on preference optimization, token-level preference, tokenratio principled, principled token-level, and optimization ratio."
TokSuite: Measuring the Impact of Tokenizer Choice on Language Model Behavior,Gül Sena Altıntaş; Malikeh Ehghaghi; Brian Lester; Fengyuan Liu; Wanru Zhao; Marco Ciccone; Colin Raffel,https://icml.cc/virtual/2026/poster/60925,Poster Session 7,"Focuses on measuring impact, toksuite measuring, impact tokenizer, tokenizer choice, and choice language."
ToMAP: Training Opponent-Aware LLM Persuaders with Theory of Mind,Peixuan Han; Zijia Liu; Jiaxuan You,https://icml.cc/virtual/2026/poster/65704,Poster Session 6,"Focuses on theory mind, llm persuaders, tomap training, training opponent-aware, and opponent-aware llm."
Toward Cybersecurity-Expert Small Language Models,Matan Levi; Daniel Ohayon; Ariel Blobstein; Ravid Sa; Ian Molloy; Yair Allouche,https://icml.cc/virtual/2026/poster/66378,Poster Session 5,"Focuses on cybersecurity-expert small, small language, language large, language llms, and llms transforming."
Toward Safe Quantization-Aware Fine-tuning: Understanding and Mitigating Safety Alignment Degradation,Yuning Yang; Guowei Peng; Xiurui Xie; Minrui Jiang; Shuang Liang; Guisong Liu,https://icml.cc/virtual/2026/poster/60934,Poster Session 1,"Focuses on quantization-aware fine-tuning, safety alignment, alignment degradation, optimization path, and safe quantization-aware."
Toward Training Superintelligent Software Agents through Self-Play SWE-RL,Yuxiang Wei; Zhiqing Sun; Emily McMilin; Jonas Gehring; David Zhang; Gabriel Synnaeve; Daniel Fried; LINGMING ZHANG; Sida Wang,https://icml.cc/virtual/2026/poster/66747,,"Focuses on software agents, training superintelligent, superintelligent software, self-play swe-rl, and natural language."
Towards Atoms of Large Language Models,Chenhui Hu; Pengfei Cao; Yubo Chen; Kang Liu; Jun Zhao,https://icml.cc/virtual/2026/poster/63803,Poster Session 7,"Focuses on atom theory, ideal atoms, identify frus, criteria ideal, and faithfulness stability."
Towards Efficient LLMs Annealing with Principled Sample Selection,Yuanjian Xu; Jianing Hao; Wanbo Zhang; Zhong Li; Guang Zhang,https://icml.cc/virtual/2026/poster/66576,Poster Session 7,"Focuses on sample selection, llms annealing, annealing principled, principled sample, and selection annealing."
Towards Feedback-to-Plan Decisions for Self-Evolving LLM Agents in CUDA Kernel Generation,Yee Hin Chong; Jiaming Wu; Youhui Zhang; Peng Qu,https://icml.cc/virtual/2026/poster/61256,,"Focuses on agents cuda, cuda kernel, kernel generation, planning decisions, and feedback effects."
Towards Multimodal Large Language Models with Both Training and Inference Efficiency,Qianhao Yuan; Yanjiang Liu; Guozhao Mo; Yaojie Lu; Hongyu Lin; Jia Zheng; Ben He; Xianpei Han; Le Sun,https://icml.cc/virtual/2026/poster/65145,Poster Session 4,"Focuses on training inference, inference efficiency, space alignment, multimodal large, and naevit attention."
Towards Reliable Marking and Verification of AI-Generated Text via Geometry-aware Sentence-level Watermarking,Yubing Ren; Ping Guo; Yanan Cao,https://icml.cc/virtual/2026/poster/61358,Poster Session 7,"Focuses on sentence-level watermarking, geometry-aware sentence-level, injection success, embedding distributions, and distributions semantic."
Towards Understanding Continual Factual Knowledge Acquisition of Language Models: From Theory to Algorithm,Haoyu Wang; yifan shang; Zhongxiang Sun; Weijie Yu; Xiao Zhang; Jun Xu,https://icml.cc/virtual/2026/poster/66393,Poster Session 5,"Focuses on factual knowledge, continual factual, knowledge acquisition, understanding continual, and acquisition language."
Towards Understanding Modality Interaction in Multimodal Language Models via Partial Information Decomposition,Wanlong Fang; Tianle Zhang; Wen Tao; Alvin Chan,https://icml.cc/virtual/2026/poster/60550,Poster Session 8,"Focuses on understanding modality, modality interaction, interaction multimodal, partial information, and information decomposition."
TRACE: Toulmin-based Reasoning Assessment through Constructive Elements for LLM CoT Evaluation,Yundong Kim; Heyoung Yang,https://icml.cc/virtual/2026/poster/64470,Poster Session 5,"Focuses on trace toulmin-based, toulmin-based reasoning, reasoning assessment, assessment constructive, and constructive elements."
Tracing the Persona Circuit: How Large Language Models Encode and Express Character Traits,Guanzheng Qin; Chenghao Sun; Zhining Xie; Xinmei Tian,https://icml.cc/virtual/2026/poster/62739,Poster Session 3,"Focuses on ooc behavior, tracing persona, persona circuit, circuit large, and language encode."
"Train Once, Reuse Everywhere: Generalizable Implicit ICL by Routing Attention",Jiaqian Li; Yanshu Li; Ligong Han; Ruixiang Tang; Wenya Wang,https://icml.cc/virtual/2026/poster/65126,Poster Session 3,"Focuses on implicit icl, attention logits, train once, once reuse, and reuse everywhere."
Training AI Co-Scientists Using Rubric Rewards,Shashwat Goel; Rishi Hazra; Dulhan Jayalath; Timon Willi; Parag Jain; Shen; Ilias Leontiadis; Francesco Barbieri; Yoram Bachrach; Jonas Geiping; Chenxi Whitehouse,https://icml.cc/virtual/2026/poster/62954,Poster Session 3,"Focuses on research plan, research goals, plans generated, training co-scientists, and co-scientists rubric."
Training-Free Hierarchical Working Memory for Small Language Model Agents,Ziyi Wang; Haonan Jin; Zian Wang; Wendong Wang; Lanshan Zhang,https://icml.cc/virtual/2026/poster/63532,Poster Session 8,"Focuses on working memory, small language, decision-relevant state, local memory, and parameter updates."
Training-Free Multimodal Large Language Model Orchestration,Tianyu Xie; Yuexiao Ma; Yuhang Wu; Wang Chen; Jiayi Ji; Tat-Seng Chua; Xiawu Zheng; Rongrong Ji,https://icml.cc/virtual/2026/poster/65875,Poster Session 8,"Focuses on llm orchestration, language orchestration, training-free multimodal, multimodal large, and orchestration building."
Training–Inference Consistent Segmented Execution for Long-Context LLMs,Xianpeng Shang; Jiang Li; Zehua Duo; Qianyi Cai; Xiangdong Su,https://icml.cc/virtual/2026/poster/64223,Poster Session 3,"Focuses on full-context attention, training inference, gradient propagation, inference consistent, and consistent segmented."
Trifuse: Enhancing Attention-Based GUI Grounding via Multimodal Fusion,Longhui Ma; Di Zhao; Siwei Wang; Zhao Lv; Miao Wang,https://icml.cc/virtual/2026/poster/63412,,"Focuses on gui grounding, task-specific fine-tuning, complementary spatial, spatial anchors, and attention-based grounding."
TruthRL: Incentivizing Truthful LLMs via Reinforcement Learning,Zhepei Wei; Xiao Yang; Kai Sun; Jiaqi Wang; Rulin Shao; Jingxiang Chen; Mohammad Kachuee; Teja Gollapudi; Yiwei Liao; Nicolas SCHEFFER; Rakesh Wanga; Anuj Kumar; Yu Meng; Scott Yih; Xin Dong,https://icml.cc/virtual/2026/poster/63785,Poster Session 3,"Focuses on truthful llms, overly conservative, correct answers, truthrl incentivizing, and incentivizing truthful."
Turbo Connection: Reasoning as Information Flow from Higher to Lower Layers,Mohan Tang; Sidi Lu,https://icml.cc/virtual/2026/poster/61519,,"Focuses on turbo connection, lower layers, pre-trained llms, connection reasoning, and reasoning information."
TWLA: Breaking the Barrier to W1.58A4 Post-Training Quantization for LLMs,Zhixiong Zhao; Zukang Xu; Zhixuan Chen; Xing Hu; Zhe jiang; Dawei Yang,https://icml.cc/virtual/2026/poster/61264,,"Focuses on post-training quantization, inference acceleration, activation quantization, twla breaking, and breaking barrier."
Unbiased Alignment for Large Language Models with Noisy Preferences,Jialiang Wang; Xianming Liu; Xiong Zhou; Hui Liu; Haoliang Li,https://icml.cc/virtual/2026/poster/62684,Poster Session 5,"Focuses on unbiased alignment, alignment large, noisy preferences, direct preference, and preference optimization."
Unbiased Dynamic Pruning for Efficient Group-Based Policy Optimization,Haodong Zhu; Ren Yangyang; Yanjing Li; Mingbao Lin; Linlin Yang; Xuhui Liu; Xiantong Zhen; haiguang liu; Baochang Zhang,https://icml.cc/virtual/2026/poster/65323,Poster Session 7,"Focuses on dynamic pruning, policy optimization, dppo accelerates, unbiased dynamic, and pruning group-based."
"Unbiased Principles, Robust Rewards",Qingnan Ren; Zhen Fang; Shiting Huang; Yu Zeng; Lin Chen; Zehui Chen; Feng Zhao,https://icml.cc/virtual/2026/poster/63602,Poster Session 2,"Focuses on reward hacking, unbiased principles, principles robust, robust rewards, and rewards reward."
Uncovering Hidden Triggers: Backdoor Attribution in Language Models,Miao Yu; Zhenhong Zhou; Moayad Aloqaily; Kun Wang; Biwei Huang; Stephen Wang; Yueming Jin; Qingsong Wen,https://icml.cc/virtual/2026/poster/60829,,"Focuses on backdoor attribution, interpretability llm, llm backdoors, uncovering hidden, and hidden triggers."
Understanding Data Temporality Impact on Large Language Models Pre-training,Hippolyte Pilchen; Romain Fabre; Franck SIGNE TALLA; Patrick Perez; Edouard Grave,https://icml.cc/virtual/2026/poster/64286,Poster Session 6,"Focuses on temporally ordered, shuffled pretraining, understanding temporality, temporality impact, and impact large."
Understanding Dynamic Compute Allocation in Recurrent Transformers,Ibraheem Muhammad Moosa; Suhas Lohit; Ye Wang; Moitreya Chatterjee; Wenpeng Yin,https://icml.cc/virtual/2026/poster/60858,Poster Session 1,"Focuses on compute allocation, token-level adaptive, adaptive computation, understanding dynamic, and dynamic compute."
Understanding LoRA as Knowledge Memory: An Empirical Analysis,Seungju Back; Dongwoo Lee; Naun Kang; Taehee Lee; S. K. Hong; Youngjune Gwon; Sungjin Ahn,https://icml.cc/virtual/2026/poster/66786,Poster Session 8,"Focuses on knowledge memory, understanding lora, lora knowledge, memory empirical, and empirical analysis."
Understanding Performance Collapse in Layer-Pruned Large Language Models via Decision Representation Transitions,boyu shi; Chang Liu; Chuanbao Gao; Xu Yang; Xin Geng,https://icml.cc/virtual/2026/poster/62965,Poster Session 1,"Focuses on silent phase, decision representation, decision transition, decisive phase, and understanding collapse."
UniRRM: Unified Reasoning Reward Models Across Languages and Evaluation Paradigms,Peng Lai; Yichao Du; Junchao Wu; Weibo Gao; Linan Yue; Longyue Wang; Weihua Luo; Derek F. Wong; Guanhua CHEN,https://icml.cc/virtual/2026/poster/61930,Poster Session 7,"Focuses on unirrm unified, unified reasoning, reasoning reward, languages paradigms, and reward languages."
Universal One-third Time Scaling in Learning Peaked Distributions,Yizhou Liu; Ziming Liu; Cengiz Pehlevan; Jeff Gore,https://icml.cc/virtual/2026/poster/61005,Poster Session 2,"Focuses on time scaling, universal one-third, one-third time, scaling peaked, and peaked distributions."
UnMaskFork: Test-Time Scaling for Masked Diffusion via Deterministic Action Branching,Kou Misaki; Takuya Akiba,https://icml.cc/virtual/2026/poster/66823,Poster Session 4,"Focuses on test-time scaling, masked diffusion, unmaskfork test-time, scaling masked, and diffusion deterministic."
V1: Unifying Generation and Self-Verification for Parallel Reasoners,Harman Singh; Xiuyu Li; Kusha Sareen; Monishwaran Maheswaran; Sijun Tan; Xiaoxia (Shirley) Wu; Junxiong Wang; Alpay Ariyak; Qingyang Wu; Samir Khaki; Rishabh Tiwari; Long (Tony) Lian; Yucheng Lu; Boyi Li; Alane Suhr; Ben Athiwaratkun; Kurt Keutzer,https://icml.cc/virtual/2026/poster/64825,Poster Session 8,"Focuses on test-time scaling, unifying generation, generation self-verification, self-verification parallel, and parallel reasoners."
Variational Speculative Decoding: Rethinking Draft Training from Token Likelihood to Sequence Acceptance,Xiandong Zou; Jianshu Li; Jing Huang; Pan Zhou,https://icml.cc/virtual/2026/poster/66012,Poster Session 3,"Focuses on speculative decoding, variational speculative, draft training, draft paths, and latent proposals."
VENOMREC: Cross-Modal Interactive Poisoning for Targeted Promotion in Multimodal LLM Recommender Systems,Guowei Guan; Yurong Hao; Jiaming Zhang; Tiantong Wu; Fuyao Zhang; Tianxiang Chen; Longtao Huang; Cyril Leung; Wei Lim,https://icml.cc/virtual/2026/poster/61520,Poster Session 1,"Focuses on cross-modal interactive, interactive poisoning, recommender systems, venomrec cross-modal, and poisoning targeted."
VideoTemp-o3: Harmonizing Temporal Grounding and Video Understanding in Agentic Thinking-with-Videos,Wenqi Liu; Yunxiao Wang; Shijie Ma; Meng Liu; Qile Su; Tianke Zhang; Haonan fan; Changyi Liu; Kaiyu Jiang; Jiankang Chen; Kaiyu Tang; Bin Wen; Fan Yang; Tingting Gao; Han Li; Yinwei Wei; Xuemeng Song,https://icml.cc/virtual/2026/poster/65425,Poster Session 6,"Focuses on agentic thinking-with-videos, video understanding, long video, videotemp-o3 harmonizing, and harmonizing temporal."
Vision-aligned Latent Reasoning for Multi-Modal Large Language Model,Byungwoo Jeon; Yoonwoo Jeong; Hyunseok Lee; Minsu Cho; Jinwoo Shin,https://icml.cc/virtual/2026/poster/61382,Poster Session 2,"Focuses on vision-aligned latent, latent reasoning, multi-modal large, test-time scaling, and reasoning multi-modal."
WarmServe: Enabling One-for-Many GPU Prewarming for Multi-LLM Serving,Chiheng Lou; Sheng Qi; Rui Kang; Yong Zhang; Chen Sun; pengcheng wang; Xuanzhe Liu; Xin Jin,https://icml.cc/virtual/2026/poster/65453,Poster Session 5,"Focuses on multi-llm serving, one-for-many gpu, gpu prewarming, warmserve enabling, and enabling one-for-many."
WaterSIC: information-theoretically (near) optimal linear layer quantization,Egor Lifar; Semyon Savkin; Or Ordentlich; Yury Polyanskiy,https://icml.cc/virtual/2026/poster/62598,,"Focuses on linear layer, watersic information-theoretically, information-theoretically near, near optimal, and optimal linear."
WAVE: Window-Aware Vocabulary-Efficient Early-Exit for Training-Free LLM Acceleration,Seonggeun Kim; Gilha lee; Hyun Kim,https://icml.cc/virtual/2026/poster/62373,Poster Session 5,"Focuses on window-aware vocabulary-efficient, vocabulary-efficient early-exit, full head, shallow layers, and wave window-aware."
Weaving Graph over Tokens: Contextualizing Structured Sequences for LLMs,Jiaxuan Chen; Zixing Zhang; Ruijun Mao; Wei Sun; Zhicheng Liang; Yuhang Zhang; Yaxi Liu; Fangxin Wang,https://icml.cc/virtual/2026/poster/62437,Poster Session 7,"Focuses on weaving graph, graph tokens, tokens contextualizing, contextualizing structured, and structured sequences."
What If We Allocate Test-Time Compute Adaptively?,Ahsan Bilal; Muhammad Ahmed Mohsin; Muhammad Umer; Ali Subhan; Hassan Rizwan; Ayesha Mohsin; Dean Hougen,https://icml.cc/virtual/2026/poster/60797,Poster Session 8,"Focuses on test-time compute, each iteration, allocate test-time, compute adaptively, and adaptively test-time."
When Diffusion Language Models Hesitate: Detecting and Correcting Visual Hallucinations via Confidence Fluctuation,Wenzheng Song; Pei Chen; Yichen Tan; Zejian Li; Lingyun Sun,https://icml.cc/virtual/2026/poster/66650,Poster Session 7,"Focuses on diffusion language, visual hallucinations, confidence fluctuation, visual evidence, and language hesitate."
When Does Sparsity Mitigate the Curse of Depth in LLMs,Dilxat Muhtar; Xinyuan Song; Sebastian Pokutta; Max Zimmer; Nico Pelleriti; Thomas Hofmann; Shiwei Liu,https://icml.cc/virtual/2026/poster/66043,Poster Session 2,"Focuses on curse depth, sparsity induced, sparsity mitigate, mitigate curse, and depth llms."
When Drafts Evolve: Speculative Decoding Meets Online Learning,Yu-Yang Qian; Hao-Cong Wu; Yichao Fu; Hao Zhang; Peng Zhao,https://icml.cc/virtual/2026/poster/63017,Poster Session 4,"Focuses on speculative decoding, online speculative, drafts evolve, evolve speculative, and decoding meets."
When LLMs Develop Languages: Symbolic Communication for Efficient Multi-Agent Reasoning,Zhengqi Pei; Qingming Huang; Shuhui Wang,https://icml.cc/virtual/2026/poster/61557,Poster Session 8,"Focuses on language symbolism, prompt optimization, llms develop, develop languages, and languages symbolic."
When Model Merging Breaks Routing: Training-Free Calibration for MoE,Canbin Huang; Tianyuan Shi; Xiaojun Quan; Jingang Wang; Jianfei Zhang; Qifan Wang,https://icml.cc/virtual/2026/poster/66680,Poster Session 4,"Focuses on moe merging, routing breakdown, merged router, merging breaks, and breaks routing."
"When to Think, When to Speak: Learning Disclosure Policies for Large Language Model Reasoning",Jiaqi Wei; Xuehang Guo; Pengfei Yu; Xiang Zhang; Wanli Ouyang; Siqi Sun; Qingyun Wang; Chenyu You,https://icml.cc/virtual/2026/poster/62128,Poster Session 7,"Focuses on think speak, speak disclosure, disclosure policies, policies large, and language reasoning."
WinDeskGround: A Benchmark for Robust GUI Grounding in Complex Multi-Window Desktop Environments,Haoren Zhao; Tianyi Chen; Zhen Wang,https://icml.cc/virtual/2026/poster/66756,,"Focuses on gui grounding, desktop environments, windeskground robust, robust gui, and grounding complex."
World-Model Inspired Emotion-aware Token Refinement for Training-Free Multimodal Emotion Recognition,Kejun Liu; Yuanyuan Liu; ke Wang; Zhe Chen; Yibing Zhan; Wei Xiang; Hongyan Zhang,https://icml.cc/virtual/2026/poster/63592,Poster Session 7,"Focuses on world-model inspired, inspired emotion-aware, emotion-aware token, token refinement, and refinement training-free."
WUSH: Near-Optimal Adaptive Transforms for LLM Quantization,Jiale Chen; Vage Egiazarian; Roberto Castro; Torsten Hoefler; Dan Alistarh,https://icml.cc/virtual/2026/poster/63124,Poster Session 7,"Focuses on wush near-optimal, near-optimal adaptive, adaptive transforms, transforms llm, and llm quantization."
xKV: Cross-Layer KV-Cache Compression via Aligned Singular Vector Extraction,Chi-Chih Chang; Wei-Cheng Lin; Chien-Yu Lin; Hung-Yueh Chiang; Yash Akhauri; Xilai Dai; Huiqiang Jiang; Yucheng Li; Kai-Chiang Wu; Luis Ceze; Mohamed Abdelfattah,https://icml.cc/virtual/2026/poster/63436,Poster Session 5,"Focuses on kv-cache compression, xkv cross-layer, cross-layer kv-cache, compression aligned, and aligned singular."
Zero-source LLM Hallucination Detection with Human-like Criteria Probing,Jiahao Yang; Shuhai Zhang; Hailong Kang; Feng Liu; Qi Chen; Mingkui Tan,https://icml.cc/virtual/2026/poster/61260,Poster Session 6,"Focuses on hallucination detection, human-like criteria, criteria probing, zero-source llm, and llm hallucination."
ZipMoE: Efficient On-Device MoE Serving via Lossless Compression and Cache-Affinity Scheduling,Yuchen Yang; Yaru Zhao; Pu Yang; Shaowei Wang; Zhi-Hua Zhou,https://icml.cc/virtual/2026/poster/64146,Poster Session 5,"Focuses on on-device moe, moe serving, edge devices, zipmoe on-device, and serving lossless."
